window,freq,count,growth,GLD,BND,IGV,VDC,SOCL,IHF,IYZ,XOM
14,window,40,0.1783429487892394,0.7146964656431138,0.0588379197211794,0.0,0.1140980250206634,0.0,0.03247305848583348,0.00695940423336567,0.07293512689584424
14,window,41,0.1783429487892394,0.7146964656431138,0.0588379197211794,0.0,0.1140980250206634,0.0,0.03247305848583348,0.00695940423336567,0.07293512689584424
14,window,42,0.1783429487892394,0.7146964656431138,0.0588379197211794,0.0,0.1140980250206634,0.0,0.03247305848583348,0.00695940423336567,0.07293512689584424
14,window,43,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,44,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,45,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,46,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,47,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,48,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,49,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,50,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,51,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,52,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,53,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,54,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,55,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,56,0.1783429487892394,0.7482636256888302,0.06743683755064174,0.03284460491433622,0.08799681389510684,0.0,0.04690158911385981,0.0,0.01655652883722528
14,window,57,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,58,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,59,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,60,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,61,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
14,window,62,0.1783429487892394,0.7597672058990848,0.0,0.0,0.1787412701236351,0.06149152397728023,0.0,0.0,0.0
