window,freq,count,growth,GLD,BND,IGV,VDC,SOCL,IHF,IYZ,XOM
14,window,179,0.17834493080641534,0.0,0.301611804352155,0.02340066336502115,0.4234407139312617,0.0,0.1446071964524875,0.0,0.1069396218990746
14,window,180,0.17834493080641534,0.0,0.301611804352155,0.02340066336502115,0.4234407139312617,0.0,0.1446071964524875,0.0,0.1069396218990746
14,window,181,0.17834493080641534,0.0,0.301611804352155,0.02340066336502115,0.4234407139312617,0.0,0.1446071964524875,0.0,0.1069396218990746
14,window,182,0.17834493080641534,0.0,0.301611804352155,0.02340066336502115,0.4234407139312617,0.0,0.1446071964524875,0.0,0.1069396218990746
14,window,183,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,184,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,185,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,186,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,187,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,188,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,189,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,190,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,191,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,192,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,193,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,194,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,195,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,196,0.17834493080641534,0.7791032107257186,0.03674373693830022,0.05338350684701289,0.0,0.0,0.06432821367540018,0.06644133181356805,0.0
14,window,197,0.17834493080641534,0.6420653635196826,0.08083218740750386,0.1245246509221649,0.0,0.0,0.0,0.0,0.1525777981506487
14,window,198,0.17834493080641534,0.6420653635196826,0.08083218740750386,0.1245246509221649,0.0,0.0,0.0,0.0,0.1525777981506487
14,window,199,0.17834493080641534,0.6420653635196826,0.08083218740750386,0.1245246509221649,0.0,0.0,0.0,0.0,0.1525777981506487
